  #Magnitude          Freq      Cum_Freq
        6239             0       4180469
        6240             0       4180469
        6241             0       4180469
        6242             0       4180469
        6243             0       4180469
        6244             0       4180469
        6245             0       4180469
        6246             0       4180469
        6247             0       4180469
        6248             0       4180469
        6249             0       4180469
        6250             0       4180469
        6251             0       4180469
        6252             0       4180469
        6253             0       4180469
        6254             0       4180469
        6255             0       4180469
        6256             0       4180469
        6257             0       4180469
        6258             0       4180469
        6259             0       4180469
        6260             0       4180469
        6261             0       4180469
        6262             0       4180469
        6263             0       4180469
        6264             0       4180469
        6265             0       4180469
        6266             0       4180469
        6267             0       4180469
        6268             0       4180469
        6269             0       4180469
        6270             0       4180469
        6271             0       4180469
        6272             0       4180469
        6273             0       4180469
        6274             0       4180469
        6275             0       4180469
        6276             0       4180469
        6277             0       4180469
        6278             0       4180469
        6279             0       4180469
        6280             0       4180469
        6281             0       4180469
        6282             0       4180469
        6283             0       4180469
        6284             0       4180469
        6285             0       4180469
        6286             0       4180469
        6287             0       4180469
        6288             0       4180469
        6289             0       4180469
        6290             0       4180469
        6291             0       4180469
        6292             0       4180469
        6293             0       4180469
        6294             0       4180469
        6295             0       4180469
        6296             0       4180469
        6297             0       4180469
        6298             0       4180469
        6299             0       4180469
        6300             0       4180469
        6301             0       4180469
        6302             0       4180469
        6303             0       4180469
        6304             0       4180469
        6305             0       4180469
        6306             0       4180469
        6307             0       4180469
        6308             0       4180469
        6309             0       4180469
        6310             0       4180469
        6311             0       4180469
        6312             0       4180469
        6313             0       4180469
        6314             0       4180469
        6315             0       4180469
        6316             0       4180469
        6317             0       4180469
        6318             0       4180469
        6319             0       4180469
        6320             0       4180469
        6321             0       4180469
        6322             0       4180469
        6323             0       4180469
        6324             0       4180469
        6325             0       4180469
        6326             0       4180469
        6327             0       4180469
        6328             0       4180469
        6329             0       4180469
        6330             0       4180469
        6331             0       4180469
        6332             0       4180469
        6333             0       4180469
        6334             0       4180469
        6335             0       4180469
        6336             0       4180469
        6337             0       4180469
        6338             0       4180469
        6339             0       4180469
        6340             0       4180469
        6341             0       4180469
        6342             0       4180469
        6343             0       4180469
        6344             0       4180469
        6345             0       4180469
        6346             0       4180469
        6347             0       4180469
        6348             0       4180469
        6349             0       4180469
        6350             0       4180469
        6351             0       4180469
        6352             0       4180469
        6353             0       4180469
        6354             0       4180469
        6355             0       4180469
        6356             0       4180469
        6357             0       4180469
        6358             0       4180469
        6359             0       4180469
        6360             0       4180469
        6361             0       4180469
        6362             0       4180469
        6363             0       4180469
        6364             0       4180469
        6365             0       4180469
        6366             0       4180469
        6367             0       4180469
        6368             0       4180469
        6369             0       4180469
        6370             0       4180469
        6371             0       4180469
        6372             0       4180469
        6373             0       4180469
        6374             0       4180469
        6375             0       4180469
        6376             0       4180469
        6377             0       4180469
        6378             0       4180469
        6379             0       4180469
        6380             0       4180469
        6381             0       4180469
        6382             0       4180469
        6383             0       4180469
        6384             0       4180469
        6385             0       4180469
        6386             0       4180469
        6387             0       4180469
        6388             0       4180469
        6389             0       4180469
        6390             0       4180469
        6391             0       4180469
        6392             0       4180469
        6393             0       4180469
        6394             0       4180469
        6395             0       4180469
        6396             0       4180469
        6397             0       4180469
        6398             0       4180469
        6399             0       4180469
        6400             0       4180469
        6401             0       4180469
        6402             0       4180469
        6403             0       4180469
        6404             0       4180469
        6405             0       4180469
        6406             0       4180469
        6407             0       4180469
        6408             0       4180469
        6409             0       4180469
        6410             0       4180469
        6411             0       4180469
        6412             0       4180469
        6413             0       4180469
        6414             0       4180469
        6415             0       4180469
        6416             0       4180469
        6417             0       4180469
        6418             0       4180469
        6419             0       4180469
        6420             0       4180469
        6421             0       4180469
        6422             0       4180469
        6423             0       4180469
        6424             0       4180469
        6425             0       4180469
        6426             0       4180469
        6427             0       4180469
        6428             0       4180469
        6429             0       4180469
        6430             0       4180469
        6431             0       4180469
        6432             0       4180469
        6433             0       4180469
        6434             0       4180469
        6435             0       4180469
        6436             0       4180469
        6437             0       4180469
        6438             0       4180469
        6439             0       4180469
        6440             0       4180469
        6441             0       4180469
        6442             0       4180469
        6443             0       4180469
        6444             0       4180469
        6445             0       4180469
        6446             0       4180469
        6447             0       4180469
        6448             0       4180469
        6449             0       4180469
        6450             0       4180469
        6451             0       4180469
        6452             0       4180469
        6453             0       4180469
        6454             0       4180469
        6455             0       4180469
        6456             0       4180469
        6457             0       4180469
        6458             0       4180469
        6459             0       4180469
        6460             0       4180469
        6461             0       4180469
        6462             0       4180469
        6463             0       4180469
        6464             0       4180469
        6465             0       4180469
        6466             0       4180469
        6467             0       4180469
        6468             0       4180469
        6469             0       4180469
        6470             0       4180469
        6471             0       4180469
        6472             0       4180469
        6473             0       4180469
        6474             0       4180469
        6475             0       4180469
        6476             0       4180469
        6477             0       4180469
        6478             0       4180469
        6479             0       4180469
        6480             0       4180469
        6481             0       4180469
        6482             0       4180469
        6483             0       4180469
        6484             0       4180469
        6485             0       4180469
        6486             0       4180469
        6487             0       4180469
        6488             0       4180469
        6489             0       4180469
        6490             0       4180469
        6491             0       4180469
        6492             0       4180469
        6493             0       4180469
        6494             0       4180469
        6495             0       4180469
        6496             0       4180469
        6497             0       4180469
        6498             0       4180469
        6499             0       4180469
        6500             0       4180469
        6501             0       4180469
        6502             0       4180469
        6503             0       4180469
        6504             0       4180469
        6505             0       4180469
        6506             0       4180469
        6507             0       4180469
        6508             0       4180469
        6509             0       4180469
        6510             0       4180469
        6511             0       4180469
        6512             0       4180469
        6513             0       4180469
        6514             0       4180469
        6515             0       4180469
        6516             0       4180469
        6517             0       4180469
        6518             0       4180469
        6519             0       4180469
        6520             0       4180469
        6521             0       4180469
        6522             0       4180469
        6523             0       4180469
        6524             0       4180469
        6525             0       4180469
        6526             0       4180469
        6527             0       4180469
        6528             0       4180469
        6529             0       4180469
        6530             0       4180469
        6531             0       4180469
        6532             0       4180469
        6533             0       4180469
        6534             0       4180469
        6535             0       4180469
        6536             0       4180469
        6537             0       4180469
        6538             0       4180469
        6539             0       4180469
        6540             0       4180469
        6541             0       4180469
        6542             0       4180469
        6543             0       4180469
        6544             0       4180469
        6545             0       4180469
        6546             0       4180469
        6547             0       4180469
        6548             0       4180469
        6549             0       4180469
        6550             0       4180469
        6551             0       4180469
        6552             0       4180469
        6553             0       4180469
        6554             0       4180469
        6555             0       4180469
        6556             0       4180469
        6557             0       4180469
        6558             0       4180469
        6559             0       4180469
        6560             0       4180469
        6561             0       4180469
        6562             0       4180469
        6563             0       4180469
        6564             0       4180469
        6565             0       4180469
        6566             0       4180469
        6567             0       4180469
        6568             0       4180469
        6569             0       4180469
        6570             0       4180469
        6571             0       4180469
        6572             0       4180469
        6573             0       4180469
        6574             0       4180469
        6575             0       4180469
        6576             0       4180469
        6577             0       4180469
        6578             0       4180469
        6579             0       4180469
        6580             0       4180469
        6581             0       4180469
        6582             0       4180469
        6583             0       4180469
        6584             0       4180469
        6585             0       4180469
        6586             0       4180469
        6587             0       4180469
        6588             0       4180469
        6589             0       4180469
        6590             0       4180469
        6591             0       4180469
        6592             0       4180469
        6593             0       4180469
        6594             0       4180469
        6595             0       4180469
        6596             0       4180469
        6597             0       4180469
        6598             0       4180469
        6599             0       4180469
        6600             0       4180469
        6601             0       4180469
        6602             0       4180469
        6603             0       4180469
        6604             0       4180469
        6605             0       4180469
        6606             0       4180469
        6607             0       4180469
        6608             0       4180469
        6609             0       4180469
        6610             0       4180469
        6611             0       4180469
        6612             0       4180469
        6613             0       4180469
        6614             0       4180469
        6615             0       4180469
        6616             0       4180469
        6617             0       4180469
        6618             0       4180469
        6619             0       4180469
        6620             0       4180469
        6621             0       4180469
        6622             0       4180469
        6623             0       4180469
        6624             0       4180469
        6625             0       4180469
        6626             0       4180469
        6627             0       4180469
        6628             0       4180469
        6629             0       4180469
        6630             0       4180469
        6631             0       4180469
        6632             0       4180469
        6633             0       4180469
        6634             0       4180469
        6635             0       4180469
        6636             0       4180469
        6637             0       4180469
        6638             0       4180469
        6639             0       4180469
        6640             0       4180469
        6641             0       4180469
        6642             0       4180469
        6643             0       4180469
        6644             0       4180469
        6645             0       4180469
        6646             0       4180469
        6647             0       4180469
        6648             0       4180469
        6649             0       4180469
        6650             0       4180469
        6651             0       4180469
        6652             0       4180469
        6653             0       4180469
        6654             0       4180469
        6655             0       4180469
        6656             0       4180469
        6657             0       4180469
        6658             0       4180469
        6659             0       4180469
        6660             0       4180469
        6661             0       4180469
        6662             0       4180469
        6663             0       4180469
        6664             0       4180469
        6665             0       4180469
        6666             0       4180469
        6667             0       4180469
        6668             0       4180469
        6669             0       4180469
        6670             0       4180469
        6671             0       4180469
        6672             0       4180469
        6673             0       4180469
        6674             0       4180469
        6675             0       4180469
        6676             0       4180469
        6677             0       4180469
        6678             0       4180469
        6679             0       4180469
        6680             0       4180469
        6681             0       4180469
        6682             0       4180469
        6683             0       4180469
        6684             0       4180469
        6685             0       4180469
        6686             0       4180469
        6687             0       4180469
        6688             0       4180469
        6689             0       4180469
        6690             0       4180469
        6691             0       4180469
        6692             0       4180469
        6693             0       4180469
        6694             0       4180469
        6695             0       4180469
        6696             0       4180469
        6697             0       4180469
        6698             0       4180469
        6699             0       4180469
        6700             0       4180469
        6701             0       4180469
        6702             0       4180469
        6703             0       4180469
        6704             0       4180469
        6705             0       4180469
        6706             0       4180469
        6707             0       4180469
        6708             0       4180469
        6709             0       4180469
        6710             0       4180469
        6711             0       4180469
        6712             0       4180469
        6713             0       4180469
        6714             0       4180469
        6715             0       4180469
        6716             0       4180469
        6717             0       4180469
        6718             0       4180469
        6719             0       4180469
        6720             0       4180469
        6721             0       4180469
        6722             0       4180469
        6723             0       4180469
        6724             0       4180469
        6725             0       4180469
        6726             0       4180469
        6727             0       4180469
        6728             0       4180469
        6729             0       4180469
        6730             0       4180469
        6731             0       4180469
        6732             0       4180469
        6733             0       4180469
        6734             0       4180469
        6735             0       4180469
        6736             0       4180469
        6737             0       4180469
        6738             0       4180469
        6739             0       4180469
        6740             0       4180469
        6741             0       4180469
        6742             0       4180469
        6743             0       4180469
        6744             0       4180469
        6745             0       4180469
        6746             0       4180469
        6747             0       4180469
        6748             0       4180469
        6749             0       4180469
        6750             0       4180469
        6751             0       4180469
        6752             0       4180469
        6753             0       4180469
        6754             0       4180469
        6755             0       4180469
        6756             0       4180469
        6757             0       4180469
        6758             0       4180469
        6759             0       4180469
        6760             0       4180469
        6761             0       4180469
        6762             0       4180469
        6763             0       4180469
        6764             0       4180469
        6765             0       4180469
        6766             0       4180469
        6767             0       4180469
        6768             0       4180469
        6769             0       4180469
        6770             0       4180469
        6771             0       4180469
        6772             0       4180469
        6773             0       4180469
        6774             0       4180469
        6775             0       4180469
        6776             0       4180469
        6777             0       4180469
        6778             0       4180469
        6779             0       4180469
        6780             0       4180469
        6781             0       4180469
        6782             0       4180469
        6783             0       4180469
        6784             0       4180469
        6785             0       4180469
        6786             0       4180469
        6787             0       4180469
        6788             0       4180469
        6789             0       4180469
        6790             0       4180469
        6791             0       4180469
        6792             0       4180469
        6793             0       4180469
        6794             0       4180469
        6795             0       4180469
        6796             0       4180469
        6797             0       4180469
        6798             0       4180469
        6799             0       4180469
        6800             0       4180469
        6801             0       4180469
        6802             0       4180469
        6803             0       4180469
        6804             0       4180469
        6805             0       4180469
        6806             0       4180469
        6807             0       4180469
        6808             0       4180469
        6809             0       4180469
        6810             0       4180469
        6811             0       4180469
        6812             0       4180469
        6813             0       4180469
        6814             0       4180469
        6815             0       4180469
        6816             0       4180469
        6817             0       4180469
        6818             0       4180469
        6819             0       4180469
        6820             0       4180469
        6821             0       4180469
        6822             0       4180469
        6823             0       4180469
        6824             0       4180469
        6825             0       4180469
        6826             0       4180469
        6827             0       4180469
        6828             0       4180469
        6829             0       4180469
        6830             0       4180469
        6831             0       4180469
        6832             0       4180469
        6833             0       4180469
        6834             0       4180469
        6835             0       4180469
        6836             0       4180469
        6837             0       4180469
        6838             0       4180469
        6839             0       4180469
        6840             0       4180469
        6841             0       4180469
        6842             0       4180469
        6843             0       4180469
        6844             0       4180469
        6845             0       4180469
        6846             0       4180469
        6847             0       4180469
        6848             0       4180469
        6849             0       4180469
        6850             0       4180469
        6851             0       4180469
        6852             0       4180469
        6853             0       4180469
        6854             0       4180469
        6855             0       4180469
        6856             0       4180469
        6857             0       4180469
        6858             0       4180469
        6859             0       4180469
        6860             0       4180469
        6861             0       4180469
        6862             0       4180469
        6863             0       4180469
        6864             0       4180469
        6865             0       4180469
        6866             0       4180469
        6867             0       4180469
        6868             0       4180469
        6869             0       4180469
        6870             0       4180469
        6871             0       4180469
        6872             0       4180469
        6873             0       4180469
        6874             0       4180469
        6875             0       4180469
        6876             0       4180469
        6877             0       4180469
        6878             0       4180469
        6879             0       4180469
        6880             0       4180469
        6881             0       4180469
        6882             0       4180469
        6883             0       4180469
        6884             0       4180469
        6885             0       4180469
        6886             0       4180469
        6887             0       4180469
        6888             0       4180469
        6889             0       4180469
        6890             0       4180469
        6891             0       4180469
        6892             0       4180469
        6893             0       4180469
        6894             0       4180469
        6895             0       4180469
        6896             0       4180469
        6897             0       4180469
        6898             0       4180469
        6899             0       4180469
        6900             0       4180469
        6901             0       4180469
        6902             0       4180469
        6903             0       4180469
        6904             0       4180469
        6905             0       4180469
        6906             0       4180469
        6907             0       4180469
        6908             0       4180469
        6909             0       4180469
        6910             0       4180469
        6911             0       4180469
        6912             0       4180469
        6913             0       4180469
        6914             0       4180469
        6915             0       4180469
        6916             0       4180469
        6917             0       4180469
        6918             0       4180469
        6919             0       4180469
        6920             0       4180469
        6921             0       4180469
        6922             0       4180469
        6923             0       4180469
        6924             0       4180469
        6925             0       4180469
        6926             0       4180469
        6927             0       4180469
        6928             0       4180469
        6929             0       4180469
        6930             0       4180469
        6931             0       4180469
        6932             0       4180469
        6933             0       4180469
        6934             0       4180469
        6935             0       4180469
        6936             0       4180469
        6937             0       4180469
        6938             0       4180469
        6939             0       4180469
        6940             0       4180469
        6941             0       4180469
        6942             0       4180469
        6943             0       4180469
        6944             0       4180469
        6945             0       4180469
        6946             0       4180469
        6947             0       4180469
        6948             0       4180469
        6949             0       4180469
        6950             0       4180469
        6951             0       4180469
        6952             0       4180469
        6953             0       4180469
        6954             0       4180469
        6955             0       4180469
        6956             0       4180469
        6957             0       4180469
        6958             0       4180469
        6959             0       4180469
        6960             0       4180469
        6961             0       4180469
        6962             0       4180469
        6963             0       4180469
        6964             0       4180469
        6965             0       4180469
        6966             0       4180469
        6967             0       4180469
        6968             0       4180469
        6969             0       4180469
        6970             0       4180469
        6971             0       4180469
        6972             0       4180469
        6973             0       4180469
        6974             0       4180469
        6975             0       4180469
        6976             0       4180469
        6977             0       4180469
        6978             0       4180469
        6979             0       4180469
        6980             0       4180469
        6981             0       4180469
        6982             0       4180469
        6983             0       4180469
        6984             0       4180469
        6985             0       4180469
        6986             0       4180469
        6987             0       4180469
        6988             0       4180469
        6989             0       4180469
        6990             0       4180469
        6991             0       4180469
        6992             0       4180469
        6993             0       4180469
        6994             0       4180469
        6995             0       4180469
        6996             0       4180469
        6997             0       4180469
        6998             0       4180469
        6999             0       4180469
        7000             0       4180469
        7001             0       4180469
        7002             0       4180469
        7003             0       4180469
        7004             0       4180469
        7005             0       4180469
        7006             0       4180469
        7007             0       4180469
        7008             0       4180469
        7009             0       4180469
        7010             0       4180469
        7011             0       4180469
        7012             0       4180469
        7013             0       4180469
        7014             0       4180469
        7015             0       4180469
        7016             0       4180469
        7017             0       4180469
        7018             0       4180469
        7019             0       4180469
        7020             0       4180469
        7021             0       4180469
        7022             0       4180469
        7023             0       4180469
        7024             0       4180469
        7025             0       4180469
        7026             0       4180469
        7027             0       4180469
        7028             0       4180469
        7029             0       4180469
        7030             0       4180469
        7031             0       4180469
        7032             0       4180469
        7033             0       4180469
        7034             0       4180469
        7035             0       4180469
        7036             0       4180469
        7037             0       4180469
        7038             0       4180469
        7039             0       4180469
        7040             0       4180469
        7041             0       4180469
        7042             0       4180469
        7043             0       4180469
        7044             0       4180469
        7045             0       4180469
        7046             0       4180469
        7047             0       4180469
        7048             0       4180469
        7049             0       4180469
        7050             0       4180469
        7051             0       4180469
        7052             0       4180469
        7053             0       4180469
        7054             0       4180469
        7055             0       4180469
        7056             0       4180469
        7057             0       4180469
        7058             0       4180469
        7059             0       4180469
        7060             0       4180469
        7061             0       4180469
        7062             0       4180469
        7063             0       4180469
        7064             0       4180469
        7065             0       4180469
        7066             0       4180469
        7067             0       4180469
        7068             0       4180469
        7069             0       4180469
        7070             0       4180469
        7071             0       4180469
        7072             0       4180469
        7073             0       4180469
        7074             0       4180469
        7075             0       4180469
        7076             0       4180469
        7077             0       4180469
        7078             0       4180469
        7079             0       4180469
        7080             0       4180469
        7081             0       4180469
        7082             0       4180469
        7083             0       4180469
        7084             0       4180469
        7085             0       4180469
        7086             0       4180469
        7087             0       4180469
        7088             0       4180469
        7089             0       4180469
        7090             0       4180469
        7091             0       4180469
        7092             0       4180469
        7093             0       4180469
        7094             0       4180469
        7095             0       4180469
        7096             0       4180469
        7097             0       4180469
        7098             0       4180469
        7099             0       4180469
        7100             0       4180469
        7101             0       4180469
        7102             0       4180469
        7103             0       4180469
        7104             0       4180469
        7105             0       4180469
        7106             0       4180469
        7107             0       4180469
        7108             0       4180469
        7109             0       4180469
        7110             0       4180469
        7111             0       4180469
        7112             0       4180469
        7113             0       4180469
        7114             0       4180469
        7115             0       4180469
        7116             0       4180469
        7117             0       4180469
        7118             0       4180469
        7119             0       4180469
        7120             0       4180469
        7121             0       4180469
        7122             0       4180469
        7123             0       4180469
        7124             0       4180469
        7125             0       4180469
        7126             0       4180469
        7127             0       4180469
        7128             0       4180469
        7129             0       4180469
        7130             0       4180469
        7131             0       4180469
        7132             0       4180469
        7133             0       4180469
        7134             0       4180469
        7135             0       4180469
        7136             0       4180469
        7137             0       4180469
        7138             0       4180469
        7139             0       4180469
        7140             0       4180469
        7141             0       4180469
        7142             0       4180469
        7143             0       4180469
        7144             0       4180469
        7145             0       4180469
        7146             0       4180469
        7147             0       4180469
        7148             0       4180469
        7149             0       4180469
        7150             0       4180469
        7151             0       4180469
        7152             0       4180469
        7153             0       4180469
        7154             0       4180469
        7155             0       4180469
        7156             0       4180469
        7157             0       4180469
        7158             0       4180469
        7159             0       4180469
        7160             0       4180469
        7161             0       4180469
        7162             0       4180469
        7163             0       4180469
        7164             0       4180469
        7165             0       4180469
        7166             0       4180469
        7167             0       4180469
        7168             0       4180469
        7169             0       4180469
        7170             0       4180469
        7171             0       4180469
        7172             0       4180469
        7173             0       4180469
        7174             0       4180469
        7175             0       4180469
        7176             0       4180469
        7177             0       4180469
        7178             0       4180469
        7179             0       4180469
        7180             0       4180469
        7181             0       4180469
        7182             0       4180469
        7183             0       4180469
        7184             0       4180469
        7185             0       4180469
        7186             0       4180469
        7187             0       4180469
        7188             0       4180469
        7189             0       4180469
        7190             0       4180469
        7191             0       4180469
        7192             0       4180469
        7193             0       4180469
        7194             0       4180469
        7195             0       4180469
        7196             0       4180469
        7197             0       4180469
        7198             0       4180469
        7199             0       4180469
        7200             0       4180469
        7201             0       4180469
        7202             0       4180469
        7203             0       4180469
        7204             0       4180469
        7205             0       4180469
        7206             0       4180469
        7207             0       4180469
        7208             0       4180469
        7209             0       4180469
        7210             0       4180469
        7211             0       4180469
        7212             0       4180469
        7213             0       4180469
        7214             0       4180469
        7215             0       4180469
        7216             0       4180469
        7217             0       4180469
        7218             0       4180469
        7219             0       4180469
        7220             0       4180469
        7221             0       4180469
        7222             0       4180469
        7223             0       4180469
        7224             0       4180469
        7225             0       4180469
        7226             0       4180469
        7227             0       4180469
        7228             0       4180469
        7229             0       4180469
        7230             0       4180469
        7231             0       4180469
        7232             0       4180469
        7233             0       4180469
        7234             0       4180469
        7235             0       4180469
        7236             0       4180469
        7237             0       4180469
        7238             0       4180469
        7239             0       4180469
        7240             0       4180469
        7241             0       4180469
        7242             0       4180469
        7243             0       4180469
        7244             0       4180469
        7245             0       4180469
        7246             0       4180469
        7247             0       4180469
        7248             0       4180469
        7249             0       4180469
        7250             0       4180469
        7251             0       4180469
        7252             0       4180469
        7253             0       4180469
        7254             0       4180469
        7255             0       4180469
        7256             0       4180469
        7257             0       4180469
        7258             0       4180469
        7259             0       4180469
        7260             0       4180469
        7261             0       4180469
        7262             0       4180469
        7263             0       4180469
        7264             0       4180469
        7265             0       4180469
        7266             0       4180469
        7267             0       4180469
        7268             0       4180469
        7269             0       4180469
        7270             0       4180469
        7271             0       4180469
        7272             0       4180469
        7273             0       4180469
        7274             0       4180469
        7275             0       4180469
        7276             0       4180469
        7277             0       4180469
        7278             0       4180469
        7279             0       4180469
        7280             0       4180469
        7281             0       4180469
        7282             0       4180469
        7283             0       4180469
        7284             0       4180469
        7285             0       4180469
        7286             0       4180469
        7287             0       4180469
        7288             0       4180469
        7289             0       4180469
        7290             0       4180469
        7291             0       4180469
        7292             0       4180469
        7293             0       4180469
        7294             0       4180469
        7295             0       4180469
        7296             0       4180469
        7297             0       4180469
        7298             0       4180469
        7299             0       4180469
        7300             0       4180469
        7301             0       4180469
        7302             0       4180469
        7303             0       4180469
        7304             0       4180469
        7305             0       4180469
        7306             0       4180469
        7307             0       4180469
        7308             0       4180469
        7309             0       4180469
        7310             0       4180469
        7311             0       4180469
        7312             0       4180469
        7313             0       4180469
        7314             0       4180469
        7315             0       4180469
        7316             0       4180469
        7317             0       4180469
        7318             0       4180469
        7319             0       4180469
        7320             0       4180469
        7321             0       4180469
        7322             0       4180469
        7323             0       4180469
        7324             0       4180469
        7325             0       4180469
        7326             0       4180469
        7327             0       4180469
        7328             0       4180469
        7329             0       4180469
        7330             0       4180469
        7331             0       4180469
        7332             0       4180469
        7333             0       4180469
        7334             0       4180469
        7335             0       4180469
        7336             0       4180469
